<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GAZP,60,20201116,1900,185.2200000,185.4400000,184.8700000,184.9300000,1441910
GAZP,60,20201116,2000,184.9200000,185.1100000,184.3800000,184.6200000,1178690
GAZP,60,20201116,2100,184.6100000,184.8400000,184.3000000,184.5900000,789060
GAZP,60,20201116,2200,184.5600000,184.9800000,184.4500000,184.8900000,679760
GAZP,60,20201116,2300,184.9000000,185.4100000,184.8500000,185.3200000,974540
GAZP,60,20201117,1000,185.1000000,185.3100000,182.3000000,183.8900000,12615650
GAZP,60,20201117,1100,183.9100000,185.1500000,183.0300000,183.1900000,8822900
GAZP,60,20201117,1200,183.1700000,183.8700000,181.3100000,181.7000000,10333050
GAZP,60,20201117,1300,181.7200000,182.0300000,179.8500000,180.7400000,15162160
GAZP,60,20201117,1400,180.7400000,181.2000000,179.6700000,179.8000000,9403310
GAZP,60,20201117,1500,179.7500000,181.4000000,178.8300000,181.1100000,14037460
GAZP,60,20201117,1600,181.1800000,181.8000000,179.9500000,180.6500000,7330790
GAZP,60,20201117,1700,180.6500000,182.2500000,180.2700000,182.1800000,8372070
GAZP,60,20201117,1800,182.1500000,182.9000000,181.8000000,182.9000000,6921540
GAZP,60,20201117,1900,183.3100000,183.6500000,182.6100000,182.9700000,2660770
GAZP,60,20201117,2000,182.9200000,183.6000000,182.8600000,183.1200000,1906510
GAZP,60,20201117,2100,183.0800000,183.2500000,182.6100000,182.7100000,643060
GAZP,60,20201117,2200,182.7800000,183.3000000,182.7600000,183.2000000,541110
GAZP,60,20201117,2300,183.1600000,183.2100000,182.7200000,182.9000000,556860
GAZP,60,20201118,1000,182.2600000,184.4000000,180.8000000,184.2200000,9486160
GAZP,60,20201118,1100,184.2300000,184.3000000,183.2000000,183.6400000,6573450
GAZP,60,20201118,1200,183.6000000,183.9500000,183.0500000,183.7700000,2845740
GAZP,60,20201118,1300,183.8000000,184.7900000,183.7600000,184.0000000,4498740
GAZP,60,20201118,1400,183.9900000,185.1000000,183.8400000,185.0900000,4782270
GAZP,60,20201118,1500,185.1000000,187.0000000,184.7400000,186.8600000,11726660
GAZP,60,20201118,1600,186.8100000,187.6900000,186.1500000,187.2300000,10510860
GAZP,60,20201118,1700,187.2200000,187.2800000,185.9100000,186.5900000,6180240
GAZP,60,20201118,1800,186.6300000,186.8500000,185.6800000,185.8100000,6871650
GAZP,60,20201118,1900,186.1100000,186.6400000,186.0300000,186.2400000,1227910
GAZP,60,20201118,2000,186.2100000,186.5900000,185.8800000,186.0900000,1021510
GAZP,60,20201118,2100,186.0900000,186.2800000,185.5500000,185.6200000,791460
GAZP,60,20201118,2200,185.5600000,185.9200000,185.0100000,185.8000000,1146110
GAZP,60,20201118,2300,185.8000000,185.8800000,184.7100000,185.0000000,1438810
GAZP,60,20201119,1000,185.2000000,185.8800000,181.9200000,182.8900000,14525270
GAZP,60,20201119,1100,182.9400000,184.8300000,182.7000000,183.0100000,8029870
GAZP,60,20201119,1200,183.0200000,183.7000000,182.7000000,183.1100000,5616880
GAZP,60,20201119,1300,183.1400000,183.3700000,182.7000000,183.2400000,3832810
GAZP,60,20201119,1400,183.2100000,184.3900000,182.8000000,184.3100000,3714580
GAZP,60,20201119,1500,184.3500000,184.6000000,183.6700000,183.7900000,3107720
GAZP,60,20201119,1600,183.7700000,183.9800000,183.0600000,183.2800000,2460400
GAZP,60,20201119,1700,183.3000000,184.1500000,183.0000000,183.8000000,4549970
GAZP,60,20201119,1800,183.8100000,184.1500000,183.2800000,183.8300000,3749370
GAZP,60,20201119,1900,183.6000000,183.8400000,183.4100000,183.6000000,368400
GAZP,60,20201119,2000,183.6000000,183.6100000,183.1000000,183.2100000,646360
GAZP,60,20201119,2100,183.1900000,183.5000000,183.1700000,183.4000000,536860
GAZP,60,20201119,2200,183.4100000,184.0200000,183.3600000,183.8100000,899360
GAZP,60,20201119,2300,183.8100000,184.5000000,183.6600000,184.1600000,1126930
GAZP,60,20201120,1000,184.1000000,184.1500000,182.4200000,182.4800000,5320570
GAZP,60,20201120,1100,182.5400000,183.9300000,182.3200000,183.6000000,4800090
GAZP,60,20201120,1200,183.6000000,183.8000000,183.2000000,183.4100000,1999340
GAZP,60,20201120,1300,183.4000000,184.3600000,183.0800000,183.8500000,4839190
GAZP,60,20201120,1400,183.8800000,184.3000000,183.7000000,183.9500000,1499620
GAZP,60,20201120,1500,183.9700000,184.2200000,183.1200000,183.3400000,2091610
GAZP,60,20201120,1600,183.3600000,183.9100000,183.2500000,183.3100000,1551460
GAZP,60,20201120,1700,183.3800000,183.4800000,182.8200000,182.9100000,2968940
GAZP,60,20201120,1800,182.9300000,183.2000000,182.1000000,182.7400000,4210340
GAZP,60,20201120,1900,182.7400000,183.1000000,182.4500000,183.0000000,740830
GAZP,60,20201120,2000,182.9300000,183.0300000,182.6800000,182.8500000,247430
GAZP,60,20201120,2100,182.8500000,182.9900000,182.5500000,182.8700000,452660
GAZP,60,20201120,2200,182.8300000,183.1000000,182.7100000,183.0800000,441180
GAZP,60,20201120,2300,183.0800000,183.2400000,182.7300000,183.2100000,673100
GAZP,60,20201123,1000,183.6400000,185.6300000,183.5500000,184.8500000,6810480
GAZP,60,20201123,1100,184.8700000,185.5500000,184.3500000,184.6400000,5148820
GAZP,60,20201123,1200,184.6000000,184.6000000,183.7700000,184.2100000,4758590
GAZP,60,20201123,1300,184.2100000,184.3000000,183.9400000,184.0800000,1652530
GAZP,60,20201123,1400,184.0900000,184.1300000,182.9000000,183.5500000,3717790
GAZP,60,20201123,1500,183.5700000,184.6000000,183.3200000,184.3500000,3398820
GAZP,60,20201123,1600,184.3300000,184.3400000,183.6300000,184.1500000,2162300
GAZP,60,20201123,1700,184.1500000,184.5700000,183.5200000,183.5500000,4015600
GAZP,60,20201123,1800,183.5500000,183.8000000,182.7700000,183.2700000,5938000
GAZP,60,20201123,1900,183.2800000,183.9600000,182.8500000,183.7900000,1561180
GAZP,60,20201123,2000,183.8000000,183.8500000,183.4800000,183.5500000,449160
GAZP,60,20201123,2100,183.5200000,183.6800000,183.2000000,183.6100000,338040
GAZP,60,20201123,2200,183.6200000,183.9600000,183.4600000,183.9500000,348340
GAZP,60,20201123,2300,183.9500000,184.2000000,183.8500000,184.1500000,743450
GAZP,60,20201124,1000,185.0300000,185.9100000,184.0000000,184.0200000,8596400
GAZP,60,20201124,1100,184.0300000,184.9300000,184.0300000,184.3300000,5408800
GAZP,60,20201124,1200,184.3300000,184.7400000,183.9700000,184.5900000,3204810
GAZP,60,20201124,1300,184.6500000,185.8700000,184.4800000,185.5700000,7143040
GAZP,60,20201124,1400,185.5700000,186.5000000,185.3100000,185.7000000,6953290
GAZP,60,20201124,1500,185.6700000,186.1900000,185.1500000,186.1100000,3750960
GAZP,60,20201124,1600,186.1100000,186.7900000,185.8400000,186.7700000,5895450
GAZP,60,20201124,1700,186.7500000,187.3000000,186.3100000,186.6700000,7464030
GAZP,60,20201124,1800,186.6800000,186.7300000,185.9200000,186.0000000,8155290
GAZP,60,20201124,1900,186.1000000,187.0000000,186.1000000,186.5000000,1637120
GAZP,60,20201124,2000,186.4300000,186.5400000,186.1100000,186.4800000,623210
GAZP,60,20201124,2100,186.4600000,186.8000000,186.3800000,186.7000000,789980
GAZP,60,20201124,2200,186.6200000,186.7000000,186.3200000,186.6100000,460800
GAZP,60,20201124,2300,186.6700000,186.8000000,186.3900000,186.7600000,591250
GAZP,60,20201125,1000,187.0100000,188.7600000,186.0000000,188.6900000,9028770
GAZP,60,20201125,1100,188.7200000,188.7400000,187.8100000,187.9100000,8177290
GAZP,60,20201125,1200,187.9600000,188.5000000,186.3000000,186.3700000,7043230
GAZP,60,20201125,1300,186.3200000,187.2500000,186.1900000,186.8500000,4069600
GAZP,60,20201125,1400,186.8700000,186.9400000,185.8500000,186.4400000,3710520
GAZP,60,20201125,1500,186.4300000,187.6000000,186.3700000,186.7700000,3709980
GAZP,60,20201125,1600,186.7900000,187.3400000,186.5000000,187.1600000,2377180
GAZP,60,20201125,1700,187.1700000,187.9500000,186.7300000,187.1100000,3930130
GAZP,60,20201125,1800,187.1000000,187.5200000,186.7000000,187.5200000,5265200
GAZP,60,20201125,1900,187.5200000,187.9000000,187.3400000,187.5600000,1557880
GAZP,60,20201125,2000,187.5900000,187.7500000,187.5000000,187.7200000,603250
GAZP,60,20201125,2100,187.7200000,187.8700000,187.6000000,187.8400000,444520
GAZP,60,20201125,2200,187.8200000,188.0000000,187.5800000,187.8600000,584270
GAZP,60,20201125,2300,187.8300000,188.1200000,187.7200000,188.0300000,605900
GAZP,60,20201126,1000,188.2500000,189.1000000,187.5000000,187.5000000,6246940
GAZP,60,20201126,1100,187.5500000,187.7500000,186.7000000,186.9600000,4631710
GAZP,60,20201126,1200,186.9700000,187.3500000,186.2100000,186.3600000,4111230
GAZP,60,20201126,1300,186.3600000,186.6300000,185.7300000,185.9600000,4317430
GAZP,60,20201126,1400,185.9400000,187.0000000,185.9000000,186.3500000,3937050
GAZP,60,20201126,1500,186.3700000,186.3800000,184.8000000,185.1600000,6474870
GAZP,60,20201126,1600,185.1900000,185.6900000,184.7700000,185.2800000,4685060
GAZP,60,20201126,1700,185.3100000,185.3900000,184.6000000,184.9300000,3978270
GAZP,60,20201126,1800,184.9300000,185.7100000,184.9000000,185.7100000,5632360
GAZP,60,20201126,1900,185.6900000,186.0000000,185.3900000,185.7100000,747350
GAZP,60,20201126,2000,185.7700000,185.7700000,185.3600000,185.5900000,281520
GAZP,60,20201126,2100,185.5900000,185.7000000,185.4600000,185.5000000,189850
GAZP,60,20201126,2200,185.5700000,185.5800000,185.4400000,185.5400000,177760
GAZP,60,20201126,2300,185.4800000,185.5800000,185.3400000,185.5200000,294850
GAZP,60,20201127,1000,185.1300000,185.6100000,183.3000000,183.6800000,7926250
GAZP,60,20201127,1100,183.6900000,183.8900000,182.5600000,182.9600000,10770590
GAZP,60,20201127,1200,182.9700000,183.9100000,182.9300000,183.8500000,5484770
GAZP,60,20201127,1300,183.8500000,184.5800000,183.8200000,184.0200000,3400000
GAZP,60,20201127,1400,184.0000000,184.6000000,183.9400000,184.4800000,2586970
GAZP,60,20201127,1500,184.4700000,184.8000000,183.8100000,184.6000000,3186010
GAZP,60,20201127,1600,184.6000000,185.3900000,184.3900000,185.1300000,4130850
GAZP,60,20201127,1700,185.1500000,186.7500000,185.1100000,185.7900000,7127800
GAZP,60,20201127,1800,185.8000000,186.1300000,185.3900000,186.0300000,3221700
GAZP,60,20201127,1900,186.0300000,186.3300000,185.3100000,185.3100000,785200
GAZP,60,20201127,2000,185.3200000,185.5600000,185.3000000,185.4900000,228680
GAZP,60,20201127,2100,185.4900000,186.0000000,185.4600000,186.0000000,283880
GAZP,60,20201127,2200,185.9800000,186.1300000,185.9200000,186.1000000,534880
GAZP,60,20201127,2300,186.1000000,186.1300000,185.8100000,185.9000000,315960
GAZP,60,20201130,1000,185.1000000,185.1400000,183.6700000,184.9300000,6166350
GAZP,60,20201130,1100,184.9800000,184.9800000,183.2500000,183.5600000,6067780
GAZP,60,20201130,1200,183.5600000,184.0200000,182.9000000,183.0100000,5633610
GAZP,60,20201130,1300,183.0400000,183.1000000,182.3000000,182.9700000,4100700
GAZP,60,20201130,1400,182.9700000,183.6600000,182.4000000,182.5200000,3402980
GAZP,60,20201130,1500,182.5200000,183.3100000,182.4700000,182.7700000,2322600
GAZP,60,20201130,1600,182.7700000,183.1000000,181.7200000,181.9000000,5880220
GAZP,60,20201130,1700,181.9000000,182.2700000,180.7200000,181.4200000,7648570
GAZP,60,20201130,1800,181.4200000,182.5000000,181.4000000,182.4300000,25007960
GAZP,60,20201130,1900,182.4000000,182.6800000,180.0400000,181.4000000,3416770
GAZP,60,20201130,2000,181.4100000,182.1000000,181.4000000,182.0800000,1185030
GAZP,60,20201130,2100,182.0800000,182.2000000,181.6600000,181.9000000,674460
GAZP,60,20201130,2200,181.9000000,182.2000000,181.6800000,182.2000000,782390
GAZP,60,20201130,2300,182.2000000,182.3000000,181.7900000,181.8900000,867540
GAZP,60,20201201,1000,182.6000000,182.8300000,181.7800000,182.0900000,6791120
GAZP,60,20201201,1100,182.0900000,184.5000000,181.9100000,183.5700000,8244840
GAZP,60,20201201,1200,183.5800000,184.2300000,183.4100000,183.5500000,4221400
GAZP,60,20201201,1300,183.5600000,183.9000000,183.3200000,183.8300000,1499430
GAZP,60,20201201,1400,183.8400000,184.7300000,183.7500000,184.0200000,2970410
GAZP,60,20201201,1500,183.9800000,185.3600000,183.7200000,184.9500000,3913950
GAZP,60,20201201,1600,184.9500000,188.0500000,184.9500000,187.6700000,16016760
GAZP,60,20201201,1700,187.6400000,188.0900000,185.7500000,185.9200000,9404890
GAZP,60,20201201,1800,185.9100000,186.1200000,184.2200000,184.4500000,8134210
GAZP,60,20201201,1900,184.4600000,184.9000000,183.9600000,184.7600000,2243810
GAZP,60,20201201,2000,184.8100000,185.2000000,184.7200000,185.0300000,838410
GAZP,60,20201201,2100,185.0300000,185.6400000,185.0200000,185.6000000,1049480
GAZP,60,20201201,2200,185.6000000,185.9700000,185.4000000,185.8900000,781860
GAZP,60,20201201,2300,185.8900000,185.9900000,185.0200000,185.3400000,1083240
GAZP,60,20201202,1000,185.0000000,185.2600000,183.8200000,184.0000000,5500720
GAZP,60,20201202,1100,184.0000000,184.6500000,183.1200000,184.4800000,3812010
GAZP,60,20201202,1200,184.4600000,184.9000000,184.0500000,184.1900000,2633020
GAZP,60,20201202,1300,184.1900000,184.7000000,183.9000000,184.6100000,1860890
GAZP,60,20201202,1400,184.6100000,185.5000000,184.5000000,185.0500000,3689790
GAZP,60,20201202,1500,185.0900000,185.7000000,184.6200000,184.9400000,3765770
GAZP,60,20201202,1600,184.9400000,185.3700000,184.6100000,185.1000000,2059830
GAZP,60,20201202,1700,185.1000000,186.4800000,184.8300000,186.4600000,5501790
GAZP,60,20201202,1800,186.4400000,186.9700000,186.0000000,186.9700000,6689020
GAZP,60,20201202,1900,186.9800000,187.0900000,186.4200000,186.8700000,1384960
GAZP,60,20201202,2000,186.9200000,187.2000000,186.3500000,186.3500000,1379280
GAZP,60,20201202,2100,186.3800000,186.9000000,186.3600000,186.7500000,548830
GAZP,60,20201202,2200,186.7300000,186.9700000,186.5000000,186.9000000,415900
GAZP,60,20201202,2300,186.9000000,187.2400000,186.5000000,187.2200000,949510
GAZP,60,20201203,1000,186.9800000,187.5800000,186.3000000,186.7500000,3994910
GAZP,60,20201203,1100,186.8300000,187.1900000,185.3600000,185.8000000,4003250
GAZP,60,20201203,1200,185.8000000,186.1800000,185.3400000,186.1100000,2622950
GAZP,60,20201203,1300,186.1400000,186.4500000,185.4600000,185.9200000,2879200
GAZP,60,20201203,1400,185.9200000,186.3800000,185.7400000,186.3400000,1827210
GAZP,60,20201203,1500,186.3500000,186.8600000,185.9000000,186.7000000,1437680
GAZP,60,20201203,1600,186.7100000,186.7100000,185.2000000,185.2600000,2979050
GAZP,60,20201203,1700,185.2600000,186.1200000,184.3700000,185.2300000,5439310
GAZP,60,20201203,1800,185.2500000,186.0400000,184.5900000,186.0400000,7863320
GAZP,60,20201203,1900,186.1600000,186.4000000,185.4500000,185.6000000,798580
GAZP,60,20201203,2000,185.5800000,185.7100000,185.3100000,185.6200000,437220
GAZP,60,20201203,2100,185.6200000,185.7700000,185.0000000,185.1400000,486060
GAZP,60,20201203,2200,185.1400000,185.6400000,185.1200000,185.5000000,439770
GAZP,60,20201203,2300,185.5000000,185.6600000,185.0000000,185.1200000,676780
GAZP,60,20201204,1000,186.2000000,189.1800000,185.8500000,188.1300000,12928060
GAZP,60,20201204,1100,188.1400000,189.4200000,188.0400000,188.5100000,9035670
GAZP,60,20201204,1200,188.5000000,188.8900000,187.3000000,188.5100000,5097430
GAZP,60,20201204,1300,188.5600000,188.7400000,187.3000000,188.4900000,5297920
GAZP,60,20201204,1400,188.4900000,188.6200000,187.5900000,187.9000000,2300480
GAZP,60,20201204,1500,187.9000000,188.5000000,187.8100000,188.0600000,1741690
GAZP,60,20201204,1600,188.0700000,188.1200000,186.9300000,187.3900000,2926380
GAZP,60,20201204,1700,187.3700000,188.9700000,187.0600000,188.4100000,3416740
GAZP,60,20201204,1800,188.4500000,189.0000000,188.0000000,189.0000000,4657950
GAZP,60,20201204,1900,189.0000000,189.0000000,188.4000000,188.4500000,1047880
GAZP,60,20201204,2000,188.4200000,188.6000000,188.2000000,188.5200000,474630
GAZP,60,20201204,2100,188.5200000,188.6000000,188.4500000,188.5700000,422430
GAZP,60,20201204,2200,188.5700000,188.8200000,188.4800000,188.7000000,532530
GAZP,60,20201204,2300,188.7100000,188.8200000,188.3000000,188.7900000,805050
GAZP,60,20201207,1000,188.2200000,192.8500000,187.8000000,192.4200000,19209000
GAZP,60,20201207,1100,192.4700000,192.6900000,189.3900000,190.3400000,10296020
GAZP,60,20201207,1200,190.3500000,191.1300000,188.7700000,190.8200000,5451630
GAZP,60,20201207,1300,190.8200000,191.3000000,190.5200000,190.8500000,2577630
GAZP,60,20201207,1400,190.8100000,191.7300000,190.7900000,191.4000000,2211920
GAZP,60,20201207,1500,191.3800000,191.6200000,191.0400000,191.2900000,2012950
GAZP,60,20201207,1600,191.3500000,191.5000000,190.5400000,190.6800000,2043330
GAZP,60,20201207,1700,190.6800000,191.5700000,190.5800000,191.3000000,2873740
GAZP,60,20201207,1800,191.3300000,191.5000000,190.8000000,191.5000000,3437590
GAZP,60,20201207,1900,191.6000000,191.6000000,191.1000000,191.4600000,1097870
GAZP,60,20201207,2000,191.4600000,191.5500000,191.3500000,191.5300000,461990
GAZP,60,20201207,2100,191.5000000,191.5300000,191.3000000,191.3000000,622490
GAZP,60,20201207,2200,191.3300000,191.3700000,191.0100000,191.0800000,602180
GAZP,60,20201207,2300,191.0300000,191.1600000,190.6200000,190.7600000,614440
GAZP,60,20201208,1000,190.3400000,190.7500000,189.3500000,190.0200000,7138900
GAZP,60,20201208,1100,190.0000000,190.7400000,189.1200000,190.7100000,3549150
GAZP,60,20201208,1200,190.7400000,191.4500000,189.7800000,190.0900000,3527600
GAZP,60,20201208,1300,190.1300000,190.2800000,189.4000000,189.6900000,2670840
GAZP,60,20201208,1400,189.6700000,189.9800000,188.1000000,188.5100000,6424330
GAZP,60,20201208,1500,188.4900000,189.6400000,187.8000000,189.6300000,6431810
GAZP,60,20201208,1600,189.6400000,190.3000000,188.4800000,189.0700000,5781950
GAZP,60,20201208,1700,189.0700000,190.2500000,188.2600000,189.2000000,5885290
GAZP,60,20201208,1800,189.1500000,190.0800000,188.6800000,190.0800000,4669150
GAZP,60,20201208,1900,190.0600000,190.2100000,189.2900000,189.7700000,1167290
GAZP,60,20201208,2000,189.7700000,189.8800000,189.4700000,189.6500000,211450
GAZP,60,20201208,2100,189.6200000,189.9700000,189.5600000,189.8300000,233660
GAZP,60,20201208,2200,189.8000000,190.2000000,189.7900000,190.0400000,280580
GAZP,60,20201208,2300,190.0400000,190.1500000,189.9200000,190.0000000,410270
GAZP,60,20201209,1000,190.3000000,191.2200000,189.5700000,190.5800000,5747730
GAZP,60,20201209,1100,190.5400000,191.7400000,190.4200000,191.2000000,5988140
GAZP,60,20201209,1200,191.1800000,192.4200000,190.6800000,192.3400000,7284390
GAZP,60,20201209,1300,192.3500000,192.5800000,191.7200000,191.9800000,3122220
GAZP,60,20201209,1400,191.9700000,192.5400000,191.3800000,192.4600000,4415220
GAZP,60,20201209,1500,192.4700000,192.7100000,192.0000000,192.0300000,3102910
GAZP,60,20201209,1600,192.0100000,192.5000000,191.8800000,192.1900000,3290290
GAZP,60,20201209,1700,192.1900000,193.0900000,192.0000000,192.1400000,5955440
GAZP,60,20201209,1800,192.1400000,192.2500000,190.3900000,190.5500000,6763130
GAZP,60,20201209,1900,190.4000000,190.6000000,189.8100000,190.3800000,2697400
GAZP,60,20201209,2000,190.3700000,190.6000000,190.2700000,190.5100000,972110
GAZP,60,20201209,2100,190.5000000,190.5600000,189.4200000,189.4300000,1456430
GAZP,60,20201209,2200,189.4200000,189.8300000,189.0500000,189.5600000,1242110
GAZP,60,20201209,2300,189.5500000,189.8500000,189.2000000,189.3500000,640520
GAZP,60,20201210,1000,189.5500000,190.1300000,188.6700000,189.9700000,5522160
GAZP,60,20201210,1100,190.0400000,191.1500000,189.7300000,190.8100000,5338600
GAZP,60,20201210,1200,190.8100000,191.5900000,190.6100000,191.4500000,3547600
GAZP,60,20201210,1300,191.4500000,191.9800000,191.2800000,191.5300000,2601630
GAZP,60,20201210,1400,191.5500000,192.2400000,191.2000000,192.1900000,4298710
GAZP,60,20201210,1500,192.1800000,192.4400000,191.3500000,191.6900000,3807130
GAZP,60,20201210,1600,191.6900000,191.9000000,190.1900000,190.3000000,3926000
GAZP,60,20201210,1700,190.3000000,192.2300000,189.8100000,191.9800000,7215380
GAZP,60,20201210,1800,192.0000000,193.5100000,191.5000000,193.3000000,13449640
GAZP,60,20201210,1900,193.0200000,193.3600000,192.1600000,192.3900000,2244780
GAZP,60,20201210,2000,192.4500000,192.9900000,192.4000000,192.7300000,818200
GAZP,60,20201210,2100,192.7300000,192.9300000,192.5100000,192.6500000,324220
GAZP,60,20201210,2200,192.6300000,192.8800000,192.3600000,192.6000000,413430
GAZP,60,20201210,2300,192.6100000,193.0000000,192.6000000,192.9500000,810720
GAZP,60,20201211,1000,193.0500000,194.4000000,192.5600000,193.9000000,8396260
GAZP,60,20201211,1100,193.9000000,194.2900000,192.3100000,193.1500000,8241870
GAZP,60,20201211,1200,193.1100000,193.6500000,192.5900000,193.2000000,3840960
GAZP,60,20201211,1300,193.2000000,194.0200000,193.0600000,193.1600000,5497580
GAZP,60,20201211,1400,193.1600000,193.4700000,192.4100000,193.3900000,4040190
GAZP,60,20201211,1500,193.4000000,194.1700000,193.1100000,194.1700000,3208420
GAZP,60,20201211,1600,194.1700000,196.3100000,194.0700000,196.2000000,12649090
GAZP,60,20201211,1700,196.1800000,200.1200000,196.1100000,199.0900000,32103210
GAZP,60,20201211,1800,199.0900000,200.5400000,199.0900000,200.0100000,12440930
GAZP,60,20201211,1900,200.0100000,200.0100000,198.7000000,198.9400000,3805930
GAZP,60,20201211,2000,198.9400000,199.4500000,198.8200000,199.3800000,1434580
GAZP,60,20201211,2100,199.3900000,200.1000000,199.3000000,200.0900000,1934560
GAZP,60,20201211,2200,200.0600000,201.0000000,199.8500000,200.7300000,2826790
GAZP,60,20201211,2300,200.7300000,201.6300000,200.5500000,201.5000000,2640010
GAZP,60,20201214,1000,203.5000000,207.8500000,200.4000000,205.9300000,34531670
GAZP,60,20201214,1100,205.9000000,206.0000000,204.0500000,205.0700000,14990520
GAZP,60,20201214,1200,205.0700000,205.1900000,202.5800000,203.9800000,10461670
GAZP,60,20201214,1300,203.9800000,204.7700000,203.3800000,204.6000000,7111750
GAZP,60,20201214,1400,204.5200000,206.0000000,204.2600000,205.7700000,5340510
GAZP,60,20201214,1500,205.7700000,206.4000000,204.9600000,206.2500000,4920800
GAZP,60,20201214,1600,206.2500000,206.2900000,204.8000000,205.4500000,4915490
GAZP,60,20201214,1700,205.4300000,205.4400000,201.6000000,202.3300000,12662330
GAZP,60,20201214,1800,202.3200000,202.4500000,199.2000000,199.6000000,18811920
GAZP,60,20201214,1900,199.0000000,199.9800000,198.7800000,199.6100000,2824620
GAZP,60,20201214,2000,199.6000000,200.8700000,199.6000000,200.7000000,2429660
GAZP,60,20201214,2100,200.6800000,200.9900000,200.0000000,200.0000000,1201850
GAZP,60,20201214,2200,200.0200000,200.5300000,199.7800000,200.1800000,1326150
GAZP,60,20201214,2300,200.2000000,200.2700000,199.6200000,199.9100000,1259540
GAZP,60,20201215,1000,199.0100000,200.8600000,197.5000000,197.7200000,12068870
GAZP,60,20201215,1100,197.6400000,202.0000000,197.0500000,201.4900000,14542480
GAZP,60,20201215,1200,201.4900000,201.6900000,200.1200000,201.2000000,5274830
GAZP,60,20201215,1300,201.1900000,202.2900000,200.7000000,201.8400000,4579470
GAZP,60,20201215,1400,201.8300000,201.8700000,200.5700000,201.0700000,3543600
GAZP,60,20201215,1500,201.0800000,201.7300000,199.6300000,199.9300000,4857700
GAZP,60,20201215,1600,199.9400000,201.1800000,199.7800000,200.8200000,3321460
GAZP,60,20201215,1700,200.8400000,201.0400000,198.8500000,199.1300000,6609080
GAZP,60,20201215,1800,199.1300000,200.1000000,198.6000000,199.2200000,6466140
GAZP,60,20201215,1900,199.2200000,199.8700000,198.7700000,199.7000000,952190
GAZP,60,20201215,2000,199.7200000,200.6600000,199.7000000,200.4100000,1041400
GAZP,60,20201215,2100,200.4600000,201.0300000,200.1900000,201.0000000,622460
GAZP,60,20201215,2200,201.0400000,201.3000000,200.4500000,201.0500000,838210
GAZP,60,20201215,2300,201.1200000,201.1500000,200.7100000,201.0000000,755850
GAZP,60,20201216,1000,201.0100000,203.5700000,199.5400000,200.9200000,14318780
GAZP,60,20201216,1100,200.9100000,202.4000000,200.2300000,201.4600000,5433760
GAZP,60,20201216,1200,201.4700000,202.8300000,201.3500000,202.4400000,3680160
GAZP,60,20201216,1300,202.4500000,203.0200000,201.9800000,202.8100000,4313830
GAZP,60,20201216,1400,202.8100000,203.0000000,202.1800000,202.7000000,3697710
GAZP,60,20201216,1500,202.7100000,205.6000000,202.2000000,204.9500000,13322480
GAZP,60,20201216,1600,204.9800000,205.1500000,203.3300000,204.0900000,7335950
GAZP,60,20201216,1700,204.1300000,204.4600000,203.0200000,204.3100000,7080960
GAZP,60,20201216,1800,204.3700000,206.0000000,203.8700000,206.0000000,9704860
GAZP,60,20201216,1900,205.1100000,205.7900000,205.0100000,205.5800000,1848440
GAZP,60,20201216,2000,205.5700000,205.6800000,205.1000000,205.4900000,1467930
GAZP,60,20201216,2100,205.4900000,205.5800000,205.3200000,205.3700000,446590
GAZP,60,20201216,2200,205.3400000,205.6600000,205.1200000,205.6500000,890630
GAZP,60,20201216,2300,205.6700000,206.2000000,205.4800000,206.2000000,1672700
GAZP,60,20201217,1000,206.7000000,210.3000000,206.5100000,209.8600000,26595290
GAZP,60,20201217,1100,209.8000000,210.4400000,209.0100000,210.0100000,12755820
GAZP,60,20201217,1200,210.0300000,211.1300000,208.6500000,209.0700000,14827510
GAZP,60,20201217,1300,209.0700000,210.8400000,208.7000000,210.4900000,9339120
GAZP,60,20201217,1400,210.4600000,214.0000000,210.3400000,213.8200000,23663760
GAZP,60,20201217,1500,213.8300000,214.9300000,213.2000000,214.6100000,22989240
GAZP,60,20201217,1600,214.6200000,215.3800000,212.7500000,213.1500000,19245840
GAZP,60,20201217,1700,213.1500000,214.9000000,213.0100000,214.0900000,8704530
GAZP,60,20201217,1800,214.1100000,214.4000000,212.2000000,213.8100000,13924460
GAZP,60,20201217,1900,213.3000000,213.8200000,212.9000000,213.1600000,1987430
GAZP,60,20201217,2000,213.1300000,213.7400000,212.8300000,213.4400000,1311330
GAZP,60,20201217,2100,213.5000000,214.0900000,213.2000000,213.6600000,1283840
GAZP,60,20201217,2200,213.7000000,214.1100000,213.6100000,214.1000000,1308380
GAZP,60,20201217,2300,214.1000000,214.5900000,214.0400000,214.5200000,1601600
GAZP,60,20201218,1000,214.0000000,214.3900000,209.1100000,209.1100000,25183290
GAZP,60,20201218,1100,209.1400000,210.8200000,208.3000000,209.1100000,20093100
GAZP,60,20201218,1200,209.0400000,209.9800000,208.8000000,209.3900000,8500950
GAZP,60,20201218,1300,209.4000000,209.9600000,208.0500000,208.2300000,9027900
GAZP,60,20201218,1400,208.2300000,208.9700000,207.2200000,208.7300000,10522300
GAZP,60,20201218,1500,208.6700000,211.0000000,208.6400000,209.8300000,9499040
